subject,bone,bucket,r2_95,r2_50,r2_5,rmse_95,rmse_50,rmse_5,m_95,m_50,m_5
50027L,mc1,2.7,0.9169016593228394,0.7899783223974627,0.8342196875520344,0.23285546438047586,0.3701879855366127,0.32889459386298475,-9.34680593764537,-4.3830841798966995,-3.3843008584432197
50027L,mc1,2.8000000000000003,0.9116926517217914,0.7813537999943322,0.8142592751052515,0.248626514665564,0.3912190435088351,0.36058079181554303,-9.600655265321942,-4.531355667669673,-3.489360198715629
50027L,mc1,2.9000000000000004,0.9152772079127607,0.770981764461438,0.7959118184809073,0.2519354912248173,0.4142135054827474,0.39101926123238556,-9.78990354401535,-4.679322392126517,-3.595664104114219
50029R,tpm,0.5,0.8908459805928407,0.9861106469495214,0.9923430090951162,0.05642392133993773,0.02012724846169876,0.014944192898662988,-4.053765430020521,-2.0124153048027016,-1.8608572768907028
50029R,tpm,0.6000000000000001,0.9309121453059708,0.9893855142353932,0.9952139431958575,0.052569137217203465,0.0206053252967352,0.01383626655444677,-3.948584986745639,-2.077750743685664,-1.8598970963874784
50029R,tpm,0.7000000000000001,0.9473559469396092,0.9901279128980462,0.9948803994078431,0.05257197719004408,0.022765864201751102,0.01639448172673439,-3.6817183985104323,-2.1501668997368277,-1.9142333918641532
50029R,tpm,0.8,0.9540566958543598,0.9916448987597475,0.9956609383136718,0.055343355003493064,0.023600990431550947,0.017007962226220117,-3.4074978153632856,-2.20095382643402,-1.9473609063515576
50029R,tpm,0.9,0.9646132354826661,0.9924922487141267,0.9967874695788089,0.0540315470135735,0.024887536661641823,0.016279857485503663,-3.3041105826832853,-2.2491090219882435,-1.9562747511096452
50029R,tpm,1.0,0.9730154508470057,0.9864227359344669,0.996502270122331,0.051946654514987055,0.03684733920588203,0.018702218792617086,-3.2611081498901937,-2.347188494220506,-1.9914857888455808
50029R,tpm,1.1,0.978982719229744,0.9875236993716516,0.9971412202500305,0.050045572149679536,0.03855851602709099,0.018457281856708665,-3.289740720641841,-2.4009682831295143,-2.0053399241570253
50029R,tpm,1.2000000000000002,0.9831597121636103,0.987825922216904,0.9975323157842003,0.048555538274171826,0.04128402705203898,0.018586979050182032,-3.320289842939925,-2.4568902839394746,-2.020519057690293
50029R,tpm,1.3,0.9850591013069658,0.9849820303225827,0.9972329407008488,0.04927368504199901,0.04940060801832805,0.021204884722912102,-3.379900029526069,-2.533793824291672,-2.04741337503179
50029R,tpm,1.4000000000000001,0.9856630559598786,0.9814943406931746,0.9975355117278779,0.051732287347033196,0.05877405666851762,0.0214484920401445,-3.449452577301756,-2.6152841712373256,-2.061467966854715
50029R,tpm,1.5,0.9816318324510949,0.9783325148492715,0.9975437807288762,0.062475880179013,0.06785529157353791,0.022846150553511302,-3.557169183656961,-2.6966167881660654,-2.0803376438902577
50029R,tpm,1.6,0.9827658101624998,0.974162928641777,0.9961478178754891,0.06431333890415017,0.0787457752896848,0.030405981481980912,-3.621173074634213,-2.78335091825422,-2.1161576497348578
50029R,tpm,1.7000000000000002,0.9801037446004275,0.9686176899227946,0.9956841831270548,0.07318065827151078,0.09190795284294667,0.03408333964907837,-3.717974555090917,-2.8764911449525092,-2.1439725930659863
50029R,tpm,1.8,0.9792200975967966,0.9631522614893172,0.9929424075947229,0.0789554983580053,0.10513953373115638,0.0460138861821425,-3.8021105285114065,-2.9712898768266545,-2.189232658402402
50029R,tpm,1.9000000000000001,0.9734783352622646,0.959022353069209,0.9894993314067929,0.09390662130700408,0.11672646488473723,0.05908868171859438,-3.915452253714918,-3.0636101473569455,-2.239316547762967
50029R,tpm,2.0,0.9709434509715813,0.9545431994074352,0.9835801804467513,0.10321854473439727,0.12910264734159033,0.07759252865358812,-4.0155265233781865,-3.1579651160879307,-2.29946330129298
50029R,tpm,2.1,0.9681497249895206,0.9496121514963721,0.9731112381600138,0.11322427165461406,0.14241175872346437,0.10403233459167531,-4.117678390286816,-3.25461923674028,-2.370962202877533
50029R,tpm,2.2,0.9653588302875159,0.9447051889976307,0.9674671401617393,0.12345895947031581,0.15597986036999306,0.11964304546790254,-4.220550912110608,-3.352337659102222,-2.4359326366366783
50029R,tpm,2.3000000000000003,0.960785012343618,0.9400339471386221,0.9580366466818631,0.13707849911157788,0.16951027597978638,0.14180070568092207,-4.332394202483795,-3.450518211275901,-2.508905293728
50029R,tpm,2.4000000000000004,0.9518845687874499,0.9335062636918874,0.9486094487464559,0.15817719251057002,0.1859482263432979,0.16347197512675612,-4.459078766827624,-3.553592568354386,-2.5835816186497764
50029R,tpm,2.5,0.9486742072876466,0.9284091926945086,0.9377772631600614,0.1699139735298386,0.20067343897322082,0.18708364298480326,-4.57130908096173,-3.655234075428139,-2.661199125696505
50029R,tpm,2.6,0.9412827576660209,0.9221527617154819,0.9278046022982979,0.1887373669483978,0.21731848646462298,0.2092810103004236,-4.6972425166847644,-3.7599451477033505,-2.7395524183709505
50029R,tpm,2.7,0.9375152492402951,0.9161765018595779,0.9165095970355783,0.20191904286299334,0.23386926377064893,0.23340413007118152,-4.815195449913797,-3.865337941531789,-2.8200517477348366
50029R,tpm,2.8000000000000003,0.9314818206151403,0.9075300120039954,0.9043174593837343,0.21900393962073214,0.2544189293217056,0.25880065384651896,-4.940402925326355,-3.975139218192929,-2.902117045049118
50029R,tpm,2.9000000000000004,0.9259655563575889,0.9002780849190197,0.8928089739692141,0.23550825327810876,0.2733282545124713,0.2833795046718503,-5.065856507586395,-4.084855140590461,-2.985035033064831
50029R,mc1,0.5,0.975675228147027,0.9861381157057216,0.9920653816452467,0.02663592522099417,0.020107335939480296,0.015212704186971576,-2.68263091974779,-2.3078388756948813,-1.8750553688141582
50029R,mc1,0.6000000000000001,0.9675668837769955,0.9910981225327771,0.9944401858314265,0.03601839320292034,0.018869952270446456,0.01491283228441017,-2.9115128903177125,-2.3351853740624584,-1.9097404133939673
50029R,mc1,0.7000000000000001,0.9645379676519948,0.9875286726997018,0.996057466376096,0.04314807873208573,0.025587979272807957,0.01438690429713658,-3.117490230779428,-2.453886466965109,-1.9301268457689114
50029R,mc1,0.8,0.9672903054031334,0.9909343895257167,0.9970692765400434,0.0466973907885416,0.024584019842549258,0.013977895549656219,-3.2783968974127493,-2.482798524016201,-1.946370941637856
50029R,mc1,0.9,0.9445670945642414,0.989292131225489,0.9973595575164758,0.0676255476757863,0.029722031792882724,0.014759285378729193,-3.5336346692698966,-2.5706079233743777,-1.9723302386621335
50029R,mc1,1.0,0.95149745381594,0.9916107251350065,0.9971518037230749,0.06964376941554826,0.028964244966843824,0.016876600003924658,-3.6859160131988657,-2.598035766382618,-2.004224515292672
50029R,mc1,1.1,0.9235901834781347,0.9929421376518115,0.9974544311458997,0.09542276004980269,0.029001067735960992,0.017416858359461797,-3.944760035672049,-2.6316946692481302,-2.024233821210464
50029R,mc1,1.2000000000000002,0.927769281330727,0.9924585432447852,0.9966086941797755,0.1005599354300619,0.03249313690196825,0.021789511578541927,-4.136152275620677,-2.688141444760596,-2.060903886998575
50029R,mc1,1.3,0.9391005775674269,0.9926262079133946,0.9968940702397067,0.09947942573865798,0.03461562095461266,0.0224658315236196,-4.245724082313018,-2.734031238670365,-2.0805754099122025
50029R,mc1,1.4000000000000001,0.9350888691608905,0.9935721861358106,0.99707589849283,0.11007608470190301,0.034638974984575896,0.023363053767400027,-4.442774023068877,-2.760452323026834,-2.0997952462340983
50029R,mc1,1.5,0.9330691676654644,0.9932013872757787,0.9972413907503,0.11925938902698077,0.03800927786602801,0.024211659702738267,-4.6314694132279115,-2.8061048725054296,-2.1173012910867417
50029R,mc1,1.6,0.9360162637519024,0.9926704434633838,0.9962998509812402,0.12391971876801305,0.0419415494323692,0.029799928934518483,-4.790259004041617,-2.8528786330564784,-2.1498381334594048
50029R,mc1,1.7000000000000002,0.9320613992825246,0.9919041226202153,0.9937514863702469,0.1352287199270945,0.046681263136923695,0.04101087155062551,-4.978472430870303,-2.901852704182286,-2.195280997967994
50029R,mc1,1.8,0.9338101092860199,0.9905258379010513,0.9910694141237821,0.14091475158475808,0.053312743595548696,0.05176075504535756,-5.137993276245664,-2.956734138172936,-2.242994656926577
50029R,mc1,1.9000000000000001,0.9155427487187056,0.9862724868027443,0.9879855913966551,0.16757695560855093,0.06756032961796092,0.06320435792421462,-5.353603590778494,-3.0309492958736355,-2.2939733715152935
50029R,mc1,2.0,0.9125897261358796,0.9812055818300337,0.9821521776347488,0.1790263493181311,0.08301377393132478,0.08089623930644368,-5.545626329829982,-3.1109324816006407,-2.3560365981800464
50029R,mc1,2.1,0.9152423895209457,0.9744958721427188,0.9769171355898214,0.18470229618989356,0.10131836685693181,0.0963890705686956,-5.710854202658503,-3.1987954948576696,-2.418328005990748
50029R,mc1,2.2,0.9048698261487652,0.9674236570712444,0.9704231339060483,0.2045905092973358,0.11972297560891247,0.11407813586020217,-5.917192162967209,-3.29003210302956,-2.485224382362749
50029R,mc1,2.3000000000000003,0.8937779670301603,0.9584516307003834,0.9632901646555782,0.2256059783443579,0.1410978157971725,0.1326277853086177,-6.127408564994543,-3.3876998402756886,-2.5549951610658965
50029R,mc1,2.4000000000000004,0.8953380325899939,0.9526520743217554,0.9536881635818515,0.23328999775644724,0.1569105520756565,0.15518426124268161,-6.307898336935652,-3.4807797403064846,-2.6300832716736555
50029R,mc1,2.5,0.8908839645230273,0.9449012612423238,0.9448943750003166,0.24774537322783002,0.17604840400069785,0.17605940492436717,-6.507105843214607,-3.5794471029795534,-2.7058179438435417
50029R,mc1,2.6,0.888033097121258,0.934275878668448,0.9328337235072853,0.2606272966257314,0.19968133014332792,0.2018602018037408,-6.702949694847518,-3.6839391235692696,-2.7859802610685946
50029R,mc1,2.7,0.8849201073828455,0.9238627909578642,0.9191437809878268,0.2740248710111787,0.22288905065075285,0.22969258347940402,-6.8997314040150615,-3.790038899382933,-2.8683970439997335
50029R,mc1,2.8000000000000003,0.8865779518306005,0.915140014903824,0.9091481224317535,0.28177195339241945,0.24372523375170493,0.25218309677250944,-7.078788305855643,-3.896100270857656,-2.950364491237851
50029R,mc1,2.9000000000000004,0.8813363454438128,0.9063564862893375,0.897351626022404,0.298159109433778,0.26486713465730555,0.2773098270374653,-7.278667140569671,-4.00357912498001,-3.0341658808564707
50034R,tpm,0.5,0.9463578652337674,0.9843715319066032,0.9906855265766712,0.039554547956146914,0.021350183123119613,0.016482479835078386,-3.5756882825122873,-2.214939869039369,-1.8713790686464649
50034R,tpm,0.6000000000000001,0.9567438334256544,0.987551319893679,0.9918806287404692,0.04159623375948617,0.022314730656067722,0.01802151076855709,-3.823919354564444,-2.298797852877582,-1.9369885887688467
50034R,tpm,0.7000000000000001,0.9635700914117418,0.9898131611789033,0.9942098153556503,0.04373294182745485,0.02312593864273556,0.017435156834062316,-4.037489542556704,-2.3657189306901207,-1.9630334978691066
50034R,tpm,0.8,0.9716247869225708,0.9870930626570441,0.9933951368447422,0.04349345780492282,0.029333640918412996,0.02098390360134391,-4.171601403209211,-2.4703431430940728,-2.0231582354622204
50034R,tpm,0.9,0.9727534457168168,0.9832745929499701,0.994718175198826,0.047411398717635674,0.03714627951258987,0.020874638825542056,-4.355637706055761,-2.5826092486657766,-2.049429882916752
50034R,tpm,1.0,0.9751428493001427,0.9830447341932692,0.9944281012032392,0.04985694605554755,0.04117677234404202,0.02360486982967988,-4.506901543607701,-2.6713507408527426,-2.093783036315333
50034R,tpm,1.1,0.9747449096246702,0.9767209335450651,0.9929769018355148,0.05485950178768821,0.05266961887603157,0.028929555785294138,-4.675783278937324,-2.7931533823111363,-2.148239181140454
50034R,tpm,1.2000000000000002,0.9769397754311601,0.9746488895030929,0.99274717056643,0.05681928756714175,0.05957478887555602,0.03186528080371872,-4.801896828440567,-2.8977834183043742,-2.19147162582333
50034R,tpm,1.3,0.9738241839761167,0.9660227577614116,0.9902042675937963,0.06521939975100195,0.07430546321617713,0.03989744999380405,-4.978775908510582,-3.0295811447922905,-2.252227652577203
50034R,tpm,1.4000000000000001,0.9721670969892178,0.9549557778756066,0.9874129718191874,0.07207964503713458,0.09169653644796748,0.04847245190571239,-5.143211908335472,-3.171756718837129,-2.3158099639563865
50034R,tpm,1.5,0.9755534818233725,0.9433789294510871,0.9860636046404848,0.07207555142025092,0.1096903710069579,0.054419518684906125,-5.230514038339767,-3.3192120749189784,-2.372138811900904
50034R,tpm,1.6,0.9722180821472848,0.9317996072116607,0.9802057259870035,0.08165574250872769,0.12793785315222966,0.06892478337375593,-5.39614190481147,-3.4704589969199793,-2.4492945588223547
50034R,tpm,1.7000000000000002,0.9717532133894119,0.9193094410616055,0.9683656062234332,0.0871957189087671,0.14737438305525793,0.0922763475916729,-5.535944571197912,-3.626333402970433,-2.543162381484887
50034R,tpm,1.8,0.9715108881146575,0.9038503873112999,0.966651522872212,0.09244854550290715,0.16983781618535432,0.10002271311225447,-5.669991158595531,-3.788261801675635,-2.6144380111016248
50034R,tpm,1.9000000000000001,0.9664420874505191,0.8875544182909094,0.9594166452878503,0.10563146274998925,0.1933601714890443,0.1161635288797208,-5.843107455905863,-3.953714415888776,-2.7020495727205143
50034R,tpm,2.0,0.9669661100990679,0.8660266693998406,0.9452536976504038,0.11005646867407826,0.22163834179444666,0.14168148853979481,-5.970973654135602,-4.122296127982255,-2.8018980856693494
50034R,tpm,2.1,0.9566843947673365,0.8505481250267217,0.9393562591881882,0.13203988452792176,0.2452638980297434,0.15623413736041808,-6.167341064855518,-4.29363596905017,-2.893237742565212
50034R,tpm,2.2,0.945673155163268,0.8291940981744479,0.9210656354664646,0.1546085758558109,0.2741433873053351,0.18636287289789136,-6.370776359242387,-4.46472130999166,-2.9981217094742583
50034R,tpm,2.3000000000000003,0.9467567183978802,0.8123165590991064,0.9154017456877798,0.15972603346881856,0.29988605963767534,0.20133718862794664,-6.516668460264164,-4.639619069795247,-3.0952800229910973
50034R,tpm,2.4000000000000004,0.9252691817249293,0.7967316949768161,0.9044669462353234,0.19712946381258376,0.3251146238052907,0.22288379922648383,-6.73357736207493,-4.816437416374767,-3.198825773186805
50034R,tpm,2.5,0.9283266761189339,0.779556411004761,0.8950949283485934,0.20078905518752657,0.3521356539883769,0.24291789313246592,-6.880743733773946,-4.9926433748037695,-3.302776790004307
50034R,tpm,2.6,0.9133439639854285,0.758493255827893,0.8863450308962217,0.2292843834967977,0.3827715917677434,0.26258461732609606,-7.094396192965758,-5.163876329117602,-3.4075356674152975
50034R,tpm,2.7,0.8930090228329995,0.7438736984041121,0.8677102335241637,0.2642188725308392,0.40880608091284165,0.29380107662410554,-7.311260445177143,-5.344080273100297,-3.5145313043776367
50034R,tpm,2.8000000000000003,0.8892546910654944,0.7287076348514295,0.8575518643821117,0.27842721895345285,0.435780513107229,0.31577475347551426,-7.517857172944671,-5.5235670642725685,-3.6234046707762784
50034R,tpm,2.9000000000000004,0.8698753099497601,0.7168562527193254,0.8449205903404086,0.31222600835928366,0.46056688693149866,0.3408523498573988,-7.7356069941363685,-5.70844432329501,-3.733150804661921
50034R,mc1,0.5,0.9587702799456357,0.9847077303476592,0.9892542042130746,0.03467756481625583,0.02111929287468228,0.017703644929373322,-3.474562663963689,-2.183587438070976,-1.9002467832097945
50034R,mc1,0.6000000000000001,0.9548754640643506,0.9864847313375816,0.9919358045353116,0.042485073113106134,0.023251037535918912,0.017960173122426846,-3.7890936404982725,-2.2823910020751654,-1.9521502618810456
50034R,mc1,0.7000000000000001,0.9565594503927688,0.9828257707758193,0.9938371796151422,0.04775593004412797,0.03002743802373892,0.017987442013944747,-4.056455453029644,-2.410464345131034,-1.9895696410174162
50034R,mc1,0.8,0.9538523127188976,0.9819463698608254,0.9956157596865631,0.05546631847713369,0.03469258339489347,0.017096277008824316,-4.333727939836427,-2.519739092598842,-2.0004043580596536
50034R,mc1,0.9,0.9583125788829112,0.9707938575727943,0.9942768977587152,0.05864479723010208,0.049086726823495845,0.02172914942895826,-4.545399314169101,-2.6758087326947955,-2.0571452207116083
50034R,mc1,1.0,0.9653683040663446,0.9696777327300898,0.9949876490855192,0.0588487008638727,0.05506565832704638,0.022388280225334296,-4.687353524826839,-2.7976104531448533,-2.0876761569611
50034R,mc1,1.1,0.9673345270235353,0.9699723257087716,0.9948688940015822,0.062390989170675794,0.059818875390949905,0.024727652499675776,-4.863291849536171,-2.906878226711026,-2.1259959161516067
50034R,mc1,1.2000000000000002,0.966697230425225,0.9648988477737417,0.992519287065079,0.06828167939109635,0.07010107924758464,0.032362011848599326,-5.05289490132607,-3.038966953909154,-2.1840250719776138
