sub,bone,fel,b2b_rmsd,f2b_rmsd,f2f_rmsd,f2f_d_mean,f2f_d_median,f2f_d_std,f2f_d_max,f2f_d_99,f2f_d_95,b2b_d_mean,b2b_d_median,b2b_d_std,b2b_d_max,b2b_d_99,b2b_d_95,f2b_d_mean,f2b_d_median,f2b_d_std,f2b_d_max,f2b_d_99,f2b_d_95,field_points,field_cells,field_A,smooth_points,smooth_cells,smooth_A,smooth_V,remesh_points,remesh_cells,remesh_A,remesh_V
50014R,tpm,0.212,0.0013722753759497117,0.376979767881986,0.004926466836581566,0.0010466479621922063,0.0003758708344356366,0.00481400078263152,0.1619206421629224,0.010122871320997482,0.002742805353530387,0.0007850636404529147,0.0003655015257102805,0.0011255286703930466,0.014926328929139185,0.005589957550768021,0.0030156117982143515,0.35639022120865405,0.3261543565390249,0.12288106289905988,0.7343093970114969,0.677272509562732,0.6029926270053866,3890,7523,113.15342157695014,9798,19592,899.9971762688226,1850.8064613857703,12117,24230,896.7454281590973,1848.219937846174
50014R,tpm,0.15,0.0008431983848526659,0.37869281227782825,0.003596722643686282,0.0006900254994571993,0.00026151660877394656,0.0035299119798805857,0.20192328660494,0.007006373296057419,0.001867205140527576,0.0004633077023046345,0.00022103306414812755,0.0007045065572465202,0.011847534357736713,0.0034709654969411726,0.0017569650383730403,0.35794872230639113,0.3278239918247651,0.1236161731737095,0.7292581698427099,0.6796679025266951,0.6058220374682064,6862,13390,113.41588960322694,9798,19592,899.9971762688226,1850.8064613857703,19265,38526,896.8464273307302,1848.34434530569
50014R,tpm,0.106,0.0005291219455145844,0.37767455279372397,,,,,,,,0.0002846548978921813,0.0001458551368465315,0.0004460287236615268,0.007524460777325781,0.002278765158583776,0.0010746654223354342,0.3571700765891071,0.32785189009036064,0.12275016992766544,0.7312961518610347,0.6836667112791881,0.6031288571045921,15362,30220,113.65400433959411,9798,19592,899.9971762688226,1850.8064613857703,37567,75130,896.9286404968992,1848.4206431663727
50014R,mc1,0.6,0.007848978882221263,0.3573589310139356,0.026878782913159545,0.007045159316719543,0.002454016082021248,0.025939057444224863,0.44688206247956663,0.15203894098408507,0.01366735085241896,0.004819703789219928,0.002756336321567526,0.006194911208220375,0.06523820138431609,0.030419109705619705,0.017372397624557934,0.33909213160840707,0.30086515219202103,0.11279154160081994,0.7267890843373962,0.6330073203376737,0.5630451756163223,467,845,101.88975302592615,20912,41820,1952.9801531089704,4874.86531761295,7660,15316,1948.8401327597926,4867.474824828793
50014R,mc1,0.424,0.003827241953013306,0.36188660884130497,0.011194437727558754,0.002952589178387259,0.0011632892572326086,0.01079803932109257,0.24752351278974172,0.05203425746385911,0.006826463341354701,0.002204960062259544,0.0011043384190494356,0.003128247447173176,0.043898088563716235,0.01584802054750218,0.008118342209821865,0.34270299685660216,0.3018516311161349,0.11626079994634232,0.7022483448133041,0.629869861393174,0.5711269046988944,943,1761,103.62647860068896,20912,41820,1952.9801531089704,4874.86531761295,9021,18038,1949.424451931961,4868.596411177636
50014R,mc1,0.3,0.0024005550975806666,0.3599204815612581,0.007539121719334575,0.0018593015364628625,0.0007617549632378485,0.007306254450499871,0.19244018149394865,0.0185329164142789,0.004416627481694159,0.0013566105639892538,0.0006517793183138061,0.0019804728107685,0.026904115611544415,0.00988389700743531,0.005263320022728567,0.34051941530981406,0.30035392967868557,0.11657307083692335,0.7164388438750765,0.6451430258520892,0.5708300819553329,1646,3114,104.87251726609068,20912,41820,1952.9801531089704,4874.86531761295,11032,22060,1949.748446122663,4869.072362824716
50014R,mc1,0.212,0.0014203365056103918,0.3615359399471035,0.004654436526285748,0.0010158109532918162,0.0003696686312409758,0.004542235956486113,0.1389636861617042,0.009997251248688924,0.0025027222490192833,0.000770407446182988,0.0003457221186350768,0.001193242706256923,0.01653210208799841,0.0060594481018609436,0.0029413988235686373,0.3418305527729004,0.30173830045057093,0.11772896442426115,0.7166181959389892,0.6435786897847618,0.5747290357462245,3658,7066,105.04042195088489,20912,41820,1952.9801531089704,4874.86531761295,15628,31252,1949.8890477804543,4869.26982326415
50014R,mc1,0.15,0.0009127040643538343,0.36157503008026637,0.003566319522709204,0.0007554589453143647,0.000288767720380805,0.003485386165118768,0.1472823727407608,0.007614186529054248,0.00187385347133031,0.0004717394750919107,0.00020528149245027704,0.0007813389640405863,0.0110294932721417,0.003949842704799972,0.0018629425317255586,0.34224368315753206,0.30248217704607666,0.11664374700905467,0.707890337324413,0.6414187114285852,0.570571880891494,6421,12495,105.4814900356454,20912,41820,1952.9801531089704,4874.86531761295,22652,45300,1949.9746198420426,4869.367666961056
50014R,mc1,0.106,0.0005544448131603612,0.36115831158028033,,,,,,,,0.0002830687604032684,0.00013622021308056913,0.0004767401050092019,0.008854512602127185,0.0025126031306643604,0.0010747607526608734,0.3415959023396421,0.3016969929872031,0.11725001291379264,0.7110912101714436,0.6449804973317453,0.5735904635133937,14558,28625,106.03358436462224,20912,41820,1952.9801531089704,4874.86531761295,39570,79136,1950.0393225297782,4869.424282545225
50016L,tpm,0.6,0.008114844053782488,0.5237844390071548,0.019980206752260796,0.0067966005553561784,0.003008309054180973,0.01878869028841606,0.4103729708488145,0.08995971287238061,0.019477201550263192,0.004962703706431568,0.0027145340587717967,0.0064204568326077386,0.06660247721112605,0.03203234110444727,0.01841361947186641,0.5101725626285973,0.47526972442938065,0.11863429051926638,0.8055903211195893,0.7863586360768158,0.7447556891955787,566,1032,129.92004566116142,11488,22972,1056.5369613410044,2354.220293785914,4129,8254,1051.3332995185324,2349.4229042450925
50016L,tpm,0.424,0.0038465492981305306,0.5244723409161243,0.012950001204755817,0.0037283744303201333,0.0014400591500170477,0.012401683567585175,0.2967163746000857,0.0541135403377774,0.010716348697079396,0.002173493170733557,0.0010611672892927066,0.0031736207933089717,0.04974600967774891,0.016113576473910003,0.008174982545618627,0.5107970621608955,0.47665080846751584,0.11898570365316004,0.8136588821154493,0.7906890015055391,0.7464167663493061,1166,2176,130.99772978416394,11488,22972,1056.5369613410044,2354.220293785914,5830,11656,1052.0984426881387,2350.6082730376597
50016L,tpm,0.3,0.002350395123417441,0.5242037212043258,0.007031161503859467,0.0021414522146346003,0.0008991267913177527,0.006697119866464382,0.18984296159391287,0.020230405447214463,0.006672738208999755,0.001315373804913317,0.0006336015794485201,0.0019478575383051894,0.03638328571510615,0.009456369415257144,0.004845244578800458,0.510422747405603,0.4763167447900569,0.11940753851988803,0.818597559430465,0.7900001139843874,0.7456242838711364,2102,4008,132.53601645099258,11488,22972,1056.5369613410044,2354.220293785914,8315,16626,1052.5926306814006,2351.1378442414452
50016L,tpm,0.212,0.0013888025887846514,0.5252309343821875,0.004136320066838394,0.0011831691913357846,0.00046561012035828625,0.003963490174076857,0.12061346375602137,0.010171054682383785,0.0038769330325967733,0.0007624154746393722,0.00036049864109618927,0.0011608166412682799,0.02500785828935596,0.005622513978040562,0.0028914924130098484,0.5113531907481175,0.47826358770377486,0.11993935444092194,0.8184130491158867,0.7945720217328424,0.7464191453529715,4492,8684,133.30436032584973,11488,22972,1056.5369613410044,2354.220293785914,13969,27934,1052.8756615514,2351.441337571075
50016L,tpm,0.15,0.0008684342782764309,0.5251296766060934,0.00325817307369684,0.0008470970264108958,0.00034190348726894113,0.0031461275253887805,0.11942735273480944,0.00740007991817711,0.0024505523666063234,0.0004741812735440532,0.00023852067147829637,0.0007275508336230846,0.013871452230369268,0.003705370461472537,0.001769162300713621,0.5111782724054273,0.47814422227675335,0.12024122035734243,0.8179313476889959,0.794784968963488,0.7462727956705536,8303,16215,133.4980584096237,11488,22972,1056.5369613410044,2354.220293785914,22727,45450,1053.03151911664,2351.579874631582
50016L,tpm,0.106,0.0005616647840847621,0.5246963333268955,,,,,,,,0.0003061573490647387,0.00017966711506089462,0.00047088746776128394,0.010226599206824744,0.002390722688022415,0.0010277064089501552,0.5109974055804212,0.4787005247446683,0.11911294512674563,0.8170554945202677,0.7928251360969594,0.7437274778775145,17738,34885,133.8569815151679,11488,22972,1056.5369613410044,2354.220293785914,43165,86326,1053.137752441021,2351.664169518601
50016L,mc1,0.6,0.010064963094432848,0.45703081092711334,0.026315526891200324,0.006879805463120908,0.002277222116837488,0.02540029984766123,0.44738516991999444,0.1449631312512041,0.015277838857375419,0.005763252616689427,0.002953357702532652,0.008251569630592578,0.13466785819011007,0.03868648799099333,0.021441726886774166,0.45373133345973726,0.44852892574091147,0.05481823759975796,0.6489649528824774,0.579057017003259,0.5462657196373548,531,958,117.82187650016836,24540,49076,2314.5494208975383,6190.835296774738,9100,18196,2308.5817188589176,6182.6438531226295
50016L,mc1,0.424,0.004641908132339968,0.4553448342506743,0.013539272048778089,0.0032434105146333307,0.0010683477814185274,0.013145043774913403,0.303756581501068,0.057359900443166786,0.007656862777672476,0.002473008049106716,0.0011499191577430943,0.003928300179229856,0.09034598810365486,0.018303219732631135,0.00936942360593911,0.4519142952456121,0.4470283410408362,0.05578877872328617,0.6850901429916143,0.5789056490650418,0.5461216509567599,1091,2029,120.3620557069288,24540,49076,2314.5494208975383,6190.835296774738,10682,21360,2309.321385844891,6183.771270632281
50016L,mc1,0.3,0.0026811914141117257,0.4560843027547674,0.0075751578111384645,0.0018264134667791514,0.0006473833682917084,0.007351682100854189,0.21110925712372486,0.022814433138132018,0.004798367009053032,0.0014854730926694387,0.000706932506593194,0.0022320746157020663,0.028332353944380172,0.010929273176955433,0.005672035280473975,0.45250548664427753,0.44740140240485693,0.05702346688976357,0.7134759339418769,0.5813904687069751,0.5480523422721147,1928,3648,122.3333317553799,24540,49076,2314.5494208975383,6190.835296774738,12946,25888,2309.6802457677622,6184.198657120491
50016L,mc1,0.212,0.0015743109390103512,0.4562208712319807,0.003775209942597517,0.0009038791792182309,0.0003405438272183414,0.0036654075544286916,0.1149964527792831,0.007837448427386205,0.0025549712189831125,0.0008177760232764132,0.0003524845262962685,0.0013452499055721465,0.027791540905715437,0.006631456831562291,0.0031804299871732496,0.45259045448400664,0.4470714231440207,0.057440089289865784,0.7094549127051263,0.5834973236955046,0.5505598845628277,4137,7975,122.37673014220478,24540,49076,2314.5494208975383,6190.835296774738,18333,36662,2309.893934846891,6184.453380336139
50016L,mc1,0.15,0.0010486628682419422,0.4559156052456774,0.003196121970064389,0.0006889203359113992,0.000274937559495495,0.0031209909353114114,0.12778658344482616,0.005209874692799563,0.0019147312695635321,0.0005361745377022746,0.0002367332727051023,0.0009012273166905058,0.021740421958393485,0.004555550454620056,0.002112061948008941,0.45225984736717273,0.4472370104464952,0.057620044827767516,0.7207284464929095,0.5828519041257156,0.5498374594506439,7410,14410,122.60513869424885,24540,49076,2314.5494208975383,6190.835296774738,26347,52690,2309.982695808962,6184.5374345371065
50016L,mc1,0.106,0.0006215795553447614,0.45590537706632467,,,,,,,,0.000315628683266814,0.00016145886499152137,0.0005354807913658981,0.009504735549089377,0.0027425005791714245,0.0011356749796844463,0.45226540915253854,0.44729972211764824,0.057495326088948744,0.7061965067219438,0.5823545924723235,0.5497572352362519,16319,32047,123.04298338321715,24540,49076,2314.5494208975383,6190.835296774738,45922,91840,2310.066727715746,6184.589836021941
50017L,tpm,0.6,0.00945175193963657,0.41234072884527684,0.03328571169509839,0.009796799125863506,0.003714890398790717,0.03181133964385483,0.6164431586495505,0.17370144030607546,0.02537584996277291,0.005866027913960419,0.0032504917065009466,0.007411162610620607,0.09412443531280917,0.035129360661452266,0.0209374215649118,0.39758346102953085,0.38054580306803654,0.10932642946896996,0.7273414144537061,0.654370364551294,0.6051482162286238,444,796,100.1081471043073,9132,18260,843.0844809314988,1756.4057416137105,3307,6610,838.8802233460324,1752.2858367628833
50017L,tpm,0.424,0.004540020611057493,0.41595495880797834,0.014155028101289654,0.0041147328642739435,0.001638017521376888,0.013543773255779342,0.33539663093473904,0.05931029883668955,0.011742055830130658,0.002696001282788158,0.0013910613895195556,0.003652856995836473,0.041074735505771315,0.01798314168179845,0.00990481830146506,0.4004567357462382,0.38216218369557453,0.11248524593214208,0.7235344564442222,0.6645719804637693,0.6097451064475804,938,1748,102.95391141982715,9132,18260,843.0844809314988,1756.4057416137105,4766,9528,839.5946349174217,1753.3773751218748
50017L,tpm,0.3,0.002552890665829287,0.4154115219088498,0.0082342529409143,0.0024583995376119836,0.0009887452117133483,0.007858701750825323,0.223169506072658,0.027479566589935476,0.0075699361695688765,0.0014644366406789755,0.0007323314826708557,0.0020910944687209084,0.028836332877474943,0.010292289621157951,0.005497033898002993,0.39992127878012895,0.3810468065483716,0.11238195279266654,0.7256735944230401,0.6652443824522206,0.608077899070232,1587,2993,103.9051402053519,9132,18260,843.0844809314988,1756.4057416137105,6783,13562,840.0377077581688,1753.82883910782
50017L,tpm,0.212,0.001544490235643432,0.41657954197531544,0.004097898193514059,0.0011972286145695403,0.0004936015816924219,0.003919108731441587,0.11412437411773486,0.011392299473732286,0.003771691572126043,0.0008420537636579798,0.00038776686999144813,0.0012947569451859818,0.016959992355765154,0.006358114769255415,0.0032179738381923587,0.40137739904284003,0.3833144033662975,0.11151097851767044,0.7247974426771407,0.663997301608232,0.6086145934032157,3558,6860,104.71163080831744,9132,18260,843.0844809314988,1756.4057416137105,11715,23426,840.2202959451903,1754.041483915054
50017L,tpm,0.15,0.001008904079670393,0.4165210725192031,0.0033182592139208286,0.0008289126576452176,0.0003202712361845406,0.0032130589812149448,0.1299955170560542,0.007303979928185373,0.002528891540523817,0.0005067525331965492,0.00018468842966980892,0.0008724043283217037,0.012596874318448859,0.004282361459431309,0.0020928241009318792,0.4012804525830348,0.38394623615504087,0.11164140014932643,0.7241413465412047,0.6612786236307316,0.6090299051266788,6302,12270,105.44531207170039,9132,18260,843.0844809314988,1756.4057416137105,18763,37522,840.3434439741386,1754.1542317435064
50017L,tpm,0.106,0.0005938601935660548,0.4173511809803306,,,,,,,,0.00026465929735850527,5.694002363359575e-05,0.0005316252306127075,0.009651509591040433,0.002633153486451566,0.0011961192412967053,0.4018582053729879,0.3828465049847127,0.11265873707830268,0.7245461693859464,0.6680998914974725,0.6099468971631973,14218,27930,105.69153527545835,9132,18260,843.0844809314988,1756.4057416137105,36672,73340,840.4523510102383,1754.2133778344337
50017L,mc1,0.6,0.010098257774610086,0.4188074010283302,0.024239713696514918,0.007122431562191924,0.00319009677217962,0.02316969332405816,0.5547228842383822,0.11410375733424727,0.016802107597229454,0.005915281518598998,0.0033719957764207073,0.008184390914307197,0.1253836366671923,0.04183781054241777,0.02051599618463516,0.40409842595943934,0.38974187293547047,0.1100186406624265,0.7434432788795364,0.6730263964007538,0.610592597112236,461,833,105.70791464454462,18924,37844,1789.9778263903972,4207.595159356238,7016,14028,1785.4957906070122,4200.412697318209
50017L,mc1,0.424,0.004951925927634153,0.4144247084076551,0.01332779175878276,0.0038138584433272476,0.0014732813834538385,0.01277045484466936,0.2848015312102968,0.05259320507922906,0.011409157558553353,0.0027549456461859524,0.0013976338355074242,0.0041148323026991545,0.0574608512179249,0.020058295895719756,0.01003078185974725,0.4000082966611247,0.38457754733950567,0.10835682507823666,0.7445555643606526,0.6660676095018507,0.6039730212542735,945,1761,106.62454268857164,18924,37844,1789.9778263903972,4207.595159356238,8406,16808,1786.1657322970332,4201.517302517916
50017L,mc1,0.3,0.0028025412080107254,0.4155598228483653,0.008228221242518739,0.0022909764156351015,0.0008482825528810725,0.00790285087034042,0.17439811605967795,0.03353028291148831,0.006513504149658284,0.001552677947202405,0.0007674772022338108,0.0023331156025515627,0.0415103449346154,0.01159243332388091,0.005769607644655193,0.40105338643479094,0.3863061507154266,0.10884000916460349,0.735793893617361,0.6687474649677547,0.6084062462100515,1726,3268,107.20836823002469,18924,37844,1789.9778263903972,4207.595159356238,10440,20876,1786.5269947361426,4201.982073868562
